"Sequence","Title","Scope","State","Test","TestTitle","Dependency","LastUpdated"
51865,,,"Deprecated",690366,"C690366 Publish Technical rule Bizrules sample applications on BPM Server. (TC03-01)",690365,"2016-09-19T18:25:33.000Z"
51865,,,"Deprecated",690367,"C690367 View Bizrules sample application in BRMS Portal. (TC04-01)",690366,"2016-09-19T18:25:33.000Z"
51865,,,"Deprecated",690368,"C690368 Define Techical Drool Ruleset in BRMS Portal - Part 1. (TC05-01)",690367,"2016-09-19T18:25:33.000Z"
51865,,,"Deprecated",690369,"C690369 Define Techical Drool Ruleset in BRMS Portal - Part 2. (TC06-01)",690368,"2016-09-19T18:25:33.000Z"
51865,,,"Deprecated",690370,"C690370 Define Techical Drool Ruleset in BRMS Portal - Part 3. (TC07-01)",690369,"2016-09-19T18:25:33.000Z"
51865,,,"Deprecated",690371,"C690371 Perform functional operations on Technical Rule BizRules Project in BRMS Portal - Part1. (TC08-01)",690370,"2016-09-19T18:25:33.000Z"
51865,,,"Deprecated",690372,"C690372 Perform functional operations on Technical Rule BizRules Project in BRMS Portal - Part 2. (TC09-01)",690371,"2016-09-19T18:25:33.000Z"
51865,,,"Deprecated",690373,"C690373 Perform functional operations on Technical Rule BizRules Project in BRMS Portal - Part 3. (TC10-01)",690372,"2016-09-19T18:25:33.000Z"
51865,,,"Deprecated",690374,"C690374 Perform functional operations on Technical Rule BizRules Project in BRMS Portal - Part 4. (TC11-01)",690373,"2016-09-19T18:25:33.000Z"
51865,,,"Deprecated",690375,"C690375 Closing all windows and browsers. (TC12-01)",690374,"2016-09-19T18:25:33.000Z"
51885,,,"Deprecated",692128,"C692128 Start BPM Studio application and start BPM servers. (TC01)",,"2016-09-19T18:03:00.000Z"
51885,,,"Deprecated",692129,"C692129 Import Spreadsheet rule sample application of BizRules in Studio. (TC02)",692128,"2016-09-19T18:03:00.000Z"
51885,,,"Deprecated",692130,"C692130 Publish Spreadsheet rule Bizrules sample applications on BPM Server. (TC03)",692129,"2016-09-19T18:03:00.000Z"
51885,,,"Deprecated",692131,"C692131 View Bizrules sample application in BRMS Portal. (TC04)",692130,"2016-09-19T18:03:00.000Z"
51885,,,"Deprecated",692132,"C692132 Define Spreadsheet Ruleset in BRMS Portal - Part 1  (TC05-01)",692131,"2016-09-19T18:03:00.000Z"
51885,,,"Deprecated",692133,"C692133 Define Spreadsheet Ruleset in BRMS Portal - Part 2. (TC06)",692132,"2016-09-19T18:03:00.000Z"
51885,,,"Deprecated",692134,"C692134 Define Spreadsheet Ruleset in BRMS Portal - Part 3 (TC07)",692133,"2016-09-19T18:03:00.000Z"
51885,,,"Deprecated",692135,"C692135 Define Spreadsheet Ruleset in BRMS Portal - Part  4 (TC08)",692134,"2016-09-19T18:03:00.000Z"
51885,,,"Deprecated",692136,"C692136 Perform functional operations on Spreadsheet BizRules Project in BRMS Portal - Part1  (TC09)",692135,"2016-09-19T18:03:00.000Z"
51885,,,"Deprecated",692137,"C692137 Perform functional operations on Spreadsheet BizRules Project in BRMS Portal - Part 2. (TC10)",692136,"2016-09-19T18:03:00.000Z"
51885,,,"Deprecated",692138,"C692138 Perform functional operations on Spreadsheet BizRules Project in BRMS Portal - Part 3. (TC11)",692137,"2016-09-19T18:03:00.000Z"
51885,,,"Deprecated",692139,"C692139 Perform functional operations on Spreadsheet BizRules Project in BRMS Portal - Part 4. (TC12)",692138,"2016-09-19T18:03:00.000Z"
51885,,,"Deprecated",692140,"C692140 Closing all windows and browsers. (TC13)",692139,"2016-09-19T18:03:00.000Z"
51904,,,"Developed",692455,"C692455 Start BPM Studio application and start BPM servers (TC01)",,"2017-03-15T15:11:46.000Z"
51904,,,"Developed",692456,"C692456 Import GDST rule project application of BizRules in Studio (TC02)",692455,"2017-03-15T15:11:47.000Z"
51904,,,"Developed",692457,"C692457 Publish GDST rule Bizrules project on BPM Server (TC03)",692456,"2017-03-15T15:11:47.000Z"
51904,,,"Developed",692458,"C692458 View Bizrules project in BRMS Portal (TC04)",692457,"2017-03-15T15:11:48.000Z"
51904,,,"Developed",692459,"C692459 Create GDST Ruleset in BRMS Portal - Part 1 (TC05)",692458,"2017-03-15T15:11:48.000Z"
51904,,,"Developed",692460,"C692460 Create GDST Ruleset in BRMS Portal - Part 2 (TC06)",692459,"2017-03-15T15:11:49.000Z"
51904,,,"Developed",692461,"C692461 Closing all windows and browsers (TC11)",700231,"2017-03-15T15:11:51.000Z"
51904,,,"Developed",700228,"C700228 Create GDST Ruleset in BRMS Portal - Part 3 (TC07)",692460,"2017-03-15T15:11:49.000Z"
51904,,,"Developed",700229,"C700229 Create GDST Ruleset in BRMS Portal - Part 4 (TC08)",700228,"2017-03-15T23:51:20.000Z"
51904,,,"Developed",700230,"C700230 Create GDST Ruleset in BRMS Portal - Part 5 (TC09)",700229,"2017-03-17T13:22:33.000Z"
51904,,,"Developed",700231,"C700231 Create GDST Ruleset in BRMS Portal - Part 6 (TC10)",700230,"2017-03-17T13:25:11.000Z"
51905,,,"Developed",692250,"Form Editor-Gel Editor: Enable button, checkbox, combobox, dateTime in BS application(Part I). (TC01-01)",,"2019-01-31T09:12:50.000Z"
51905,,,"Developed",692251,"Form Editor-Gel Editor: Enable button, checkbox, combobox, dateTime in BS application(Part I). (TC01-02)",692250,"2019-01-31T09:12:51.000Z"
51905,,,"Developed",692252,"Form Editor-Gel Editor: Enable button, checkbox, combobox, dateTime, grid in BS application(Part II). (TC02-01)",692251,"2019-01-31T09:12:52.000Z"
51905,,,"Developed",692253,"Form Editor-Gel Editor: Enable button, checkbox, combobox, dateTime, grid in BS application(Part II). (TC02-02)",692252,"2019-01-31T09:12:52.000Z"
51905,,,"Developed",692254,"Form Editor-Gel Editor: Enable button, checkbox, combobox, dateTime, grid in BS application(Part III). (TC03-01)",692253,"2019-01-31T09:12:53.000Z"
51905,,,"Developed",692255,"Form Editor-Gel Editor: Enable button, checkbox, combobox, dateTime, grid in BS application(Part III). (TC03-02)",692254,"2019-01-31T09:12:54.000Z"
51905,,,"Developed",692256,"Form Editor-Gel Editor: Enable button, checkbox, combobox, dateTime, in BS application (Part IV). (TC04-01)",692255,"2019-01-31T09:12:55.000Z"
51905,,,"Developed",692257,"Form Editor-Gel Editor: Enable button, checkbox, combobox, dateTime, in BS application (Part IV). (TC04-02)",692256,"2019-01-31T09:12:55.000Z"
51905,,,"Developed",692258,"Form Editor-Gel Editor: Enable button, checkbox, combobox, dateTime, in BS application (Part V). (TC05-01)",692257,"2019-01-31T09:12:56.000Z"
51905,,,"Developed",692259,"Form Editor-Gel Editor: Disable list, menu, radio, slider, textarea, textfield in BL application (Part I). (TC06-01)",692258,"2019-01-31T09:12:57.000Z"
51905,,,"Developed",692260,"Form Editor-Gel Editor: Disable list, menu, radio, slider, textarea, textfield in BL application (Part I). (TC06-02)",692259,"2019-01-31T09:12:57.000Z"
51905,,,"Developed",692261,"Form Editor-Gel Editor: Disable list, menu, radio, slider, textarea, textfield in BL application (Part II). (TC07-01)",692260,"2019-01-31T09:12:58.000Z"
51905,,,"Developed",692262,"Form Editor-Gel Editor: Disable list, menu, radio, slider, textarea, textfield in BL application (Part II). (TC07-02)",692261,"2019-01-31T09:12:58.000Z"
51905,,,"Developed",692263,"Form Editor-Gel Editor: Disable list, menu, radio, slider, textarea, textfield in BL application (Part III). (TC08-01)",692262,"2019-01-31T09:12:59.000Z"
51905,,,"Developed",692264,"Form Editor-Gel Editor: Disable list, menu, radio, slider, textarea, textfield in BL application (Part III). (TC08-02)",692263,"2019-01-31T09:13:00.000Z"
51905,,,"Developed",692265,"Form Editor-Gel Editor: Disable list, menu, radio, slider, textarea, textfield in BL application (Part IV). (TC09-01)",692264,"2019-01-31T09:13:00.000Z"
51905,,,"Developed",692266,"Form Editor-Gel Editor: Disable list, menu, radio, slider, textarea, textfield in BL application (Part IV). (TC09-02)",692265,"2019-01-31T09:13:01.000Z"
51906,,,"Developed",692236,"Form Editor-Gel Editor: Enable button, checkbox, combobox, dateTime in BS application(Part I). (TC01-01)",,"2019-02-06T10:07:19.000Z"
51906,,,"Developed",692237,"Form Editor-Gel Editor: Enable button, checkbox, combobox, dateTime in BS application(Part I). (TC01-02)",692236,"2019-02-06T10:07:20.000Z"
51906,,,"Developed",692238,"Form Editor-Gel Editor: Show popup in BS application (Part I). (TC10-01)",692237,"2019-02-06T10:07:21.000Z"
51906,,,"Developed",692239,"Form Editor-Gel Editor: Show popup in BS application (Part I). (TC10-02)",692238,"2019-02-06T10:07:21.000Z"
51906,,,"Developed",692240,"Form Editor-Gel Editor: Show popup in BS application (Part II), (TC11-01)",692239,"2019-02-06T10:07:22.000Z"
51906,,,"Developed",692241,"Form Editor-Gel Editor: Show popup in BS application (Part II), (TC11-02)",692240,"2019-02-06T10:07:22.000Z"
51906,,,"Developed",692242,"Show inline message inside in divider and Configure singleline custom script in BL application (Part I). (TC12-01)",692241,"2019-02-06T10:07:23.000Z"
51906,,,"Developed",692243,"Show inline message inside in divider and Configure singleline custom script in BL application (Part I). (TC12-02)",692242,"2019-02-06T10:07:24.000Z"
51906,,,"Developed",692244,"Show inline message inside in divider and Configure singleline custom script in BL application (Part II). (TC13-01)",692243,"2019-02-06T10:07:24.000Z"
51906,,,"Developed",692245,"Show inline message inside in divider and Configure singleline custom script in BL application (Part II). (TC13-02)",692244,"2019-02-06T10:07:24.000Z"
51906,,,"Developed",692246,"Show inline message inside in divider and Configure singleline custom script in BL application (Part III). (TC14-01)",692245,"2019-02-06T10:07:25.000Z"
51906,,,"Developed",692247,"Show inline message inside in divider and Configure singleline custom script in BL application (Part III). (TC14-02)",692246,"2019-02-06T10:07:25.000Z"
51906,,,"Developed",692248,"Show inline message inside in divider and Configure singleline custom script in BL application (Part IV). (TC15-01)",692247,"2019-02-06T10:07:26.000Z"
51906,,,"Developed",692249,"Show inline message inside in divider and Configure singleline custom script in BL application (Part IV). (TC15-02)",692248,"2019-02-06T10:07:26.000Z"
51907,,,"Deprecated",692294,"C692294 BizRules: Create BizRules Project. (TC01-01)",,"2016-09-30T04:13:47.000Z"
51907,,,"Deprecated",692295,"C692295 BizRules: Create BizRules Project. (TC01-02)",692294,"2016-09-30T04:13:47.000Z"
51907,,,"Deprecated",692296,"C692296 BizRules: Create pattern (Part I). (TC02-01)",692295,"2016-09-30T04:13:47.000Z"
51907,,,"Deprecated",692297,"C692297 BizRules: Create pattern (Part I). (TC02-02)",692296,"2016-09-30T04:13:47.000Z"
51907,,,"Deprecated",692298,"C692298 BizRules: Create pattern (Part II). (TC03-01)",692297,"2016-09-30T04:13:47.000Z"
51907,,,"Deprecated",692299,"C692299 BizRules: Create pattern (Part II). (TC03-02)",692298,"2016-09-30T04:13:47.000Z"
51907,,,"Deprecated",692300,"C692300 Configure string, long condition and boolean action in GDST ruleset. (TC04-01)",692299,"2016-09-30T04:13:47.000Z"
51907,,,"Deprecated",692301,"C692301 BizRules: Add row, Delete row and copy row in ruleset. (TC05-01)",692300,"2016-09-30T04:13:47.000Z"
51907,,,"Deprecated",692302,"C692302 BizRules: Configure condition and actions with default values. (TC06-01)",692301,"2016-09-30T04:13:47.000Z"
51907,,,"Deprecated",692303,"C692303 BizRules: Configure condition and actions with default values. (TC06-02)",692302,"2016-09-30T04:13:47.000Z"
51907,,,"Deprecated",692304,"C692304 BizRules: Modify string, long condition and boolean action in GDST ruleset and publish bizrules project. (TC07-01)",692303,"2016-09-30T04:13:47.000Z"
51907,,,"Deprecated",692305,"C692305 BizRules: Modify string, long condition and boolean action in GDST ruleset and publish bizrules project. (TC07-02)",692304,"2016-09-30T04:13:47.000Z"
51907,,,"Deprecated",692306,"C692306 BizRules: Create BizRules Project using existing template. (TC08-01)",692305,"2016-09-30T04:13:47.000Z"
51907,,,"Deprecated",692307,"C692307 BizRules: Create BizRules Project using existing template. (TC08-02)",692306,"2016-09-30T04:13:47.000Z"
51908,,,"Deprecated",692280,"C692280 Preconditions - (TC00-01)",,"2016-09-30T03:58:47.000Z"
51908,,,"Deprecated",692281,"C692281 Form Editor- GEL Editor: Set value of textfeld, textArea control in BL application (Part I). (TC09-01)",692280,"2016-09-30T03:58:47.000Z"
51908,,,"Deprecated",692282,"C692282 Form Editor- GEL Editor: Set value of textfeld, textArea control in BL application (Part I). (TC09-02)",692281,"2016-09-30T03:58:47.000Z"
51908,,,"Deprecated",692283,"C692283 Form Editor- GEL Editor: Set value of textfeld, textArea control in BL application (Part II). (TC10-01)",692282,"2016-09-30T03:58:47.000Z"
51908,,,"Deprecated",692284,"C692284 Form Editor- GEL Editor: Set value of textfeld, textArea control in BL application (Part II). (TC10-02)",692283,"2016-09-30T03:58:47.000Z"
51908,,,"Deprecated",692285,"C692285 Form Editor- GEL Editor: Set value of textfeld, textArea control in BL application (Part III). (TC11-01)",692284,"2016-09-30T03:58:47.000Z"
51908,,,"Deprecated",692286,"C692286 Form Editor- GEL Editor: Set value of combobox, checkbox control in BS application (Part I). (TC12-01)",692285,"2016-09-30T03:58:47.000Z"
51908,,,"Deprecated",692287,"C692287 Form Editor- GEL Editor: Set value of combobox, checkbox control in BS application (Part I). (TC12-02)",692286,"2016-09-30T03:58:47.000Z"
51908,,,"Deprecated",692288,"C692288 Form Editor- GEL Editor: Set value of combobox, checkbox control in BS application (Part II) . (TC13-01)",692287,"2016-09-30T03:58:47.000Z"
51908,,,"Deprecated",692289,"C692289 Form Editor- GEL Editor: Set value of combobox, checkbox control in BS application (Part II) . (TC13-02)",692288,"2016-09-30T03:58:47.000Z"
51908,,,"Deprecated",692290,"C692290 Form Editor- GEL Editor: Set value of combobox, checkbox control in BS application (Part II) . (TC13-03)",692289,"2016-09-30T03:58:47.000Z"
51908,,,"Deprecated",692291,"C692291 Form Editor- GEL Editor: Set value of combobox, checkbox control in BS application (Part III). (TC14-01)",692290,"2016-09-30T03:58:47.000Z"
51908,,,"Deprecated",692292,"C692292 Form Editor- GEL Editor: Set value of combobox, checkbox control in BS application (Part III). (TC14-02)",692291,"2016-09-30T03:58:47.000Z"
51908,,,"Deprecated",692293,"C692293 Form Editor- GEL Editor: Set value of combobox, checkbox control in BS application (Part IV). (TC15-01)",692292,"2016-09-30T03:58:47.000Z"
51912,,,"Developed",692319,"C692319 Audit Events: Search events based on application. (TC01-01)",,"2018-05-24T17:38:32.000Z"
51912,,,"Developed",692320,"C692320 Audit Events: Search events based on application. (TC01-02)",692319,"2018-05-26T17:51:00.000Z"
51912,,,"Developed",692321,"C692321 ACL: Grant/Revoke User permissions-Part1. (TC02-01)",692320,"2018-05-24T17:38:35.000Z"
51912,,,"Developed",692322,"C692322 ACL: Grant/Revoke User permissions-Part1. (TC02-02)",692321,"2018-05-24T17:38:36.000Z"
51912,,,"Developed",692323,"C692323 ACL: Grant/Revoke User permissions-Part2. (TC03-01)",692322,"2018-05-24T17:38:37.000Z"
51912,,,"Developed",692324,"C692324 ACL: Revoke User permissions. (TC04-01)",692323,"2018-05-24T17:38:37.000Z"
51912,,,"Developed",692325,"C692325 ACL: Revoke User permissions. (TC04-02)",692324,"2018-05-24T17:38:38.000Z"
51912,,,"Developed",692326,"C692326 ACL: Grant/Revoke Group permissions-Part 1. (TC05-01)",692325,"2018-05-24T17:38:39.000Z"
51912,,,"Developed",692327,"C692327 ACL: Grant/Revoke Group permissions-Part 1. (TC05-02)",692326,"2018-05-24T17:38:39.000Z"
