"Sequence","Title","Scope","State","Test","TestTitle","Dependency","LastUpdated"
101207,"Installation, Registration, Licensing and Health Check","Installation, Registration, Licensing and Health Check","Developed",1015957,"C1160445 - Login to administration (TC3)",1015966,"2017-08-17T19:29:18.000Z"
101207,"Installation, Registration, Licensing and Health Check","Installation, Registration, Licensing and Health Check","Developed",1015958,"C1160446 - Version check (TC4)",1015957,"2017-08-17T19:29:18.000Z"
101207,"Installation, Registration, Licensing and Health Check","Installation, Registration, Licensing and Health Check","Developed",1015959,"C1160447 - All services are running (TC5)",1015958,"2017-08-17T19:29:18.000Z"
101207,"Installation, Registration, Licensing and Health Check","Installation, Registration, Licensing and Health Check","Developed",1015960,"C1160448 - Create a new user (TC6)",1015959,"2017-08-17T19:29:19.000Z"
101207,"Installation, Registration, Licensing and Health Check","Installation, Registration, Licensing and Health Check","Developed",1015961,"C1160451 - Default certificate (TC7)",1015960,"2017-08-17T19:29:19.000Z"
101207,"Installation, Registration, Licensing and Health Check","Installation, Registration, Licensing and Health Check","Developed",1015962,"C1160452 - Logs checking (TC8)",1015961,"2017-08-17T19:29:20.000Z"
101207,"Installation, Registration, Licensing and Health Check","Installation, Registration, Licensing and Health Check","Developed",1015963,"C1176716 - Install license key (TC9)",1015962,"2017-08-17T19:29:20.000Z"
101207,"Installation, Registration, Licensing and Health Check","Installation, Registration, Licensing and Health Check","Developed",1015964,"C1160449 - Login to Kerio Connect Client (TC10)",1015963,"2017-08-17T19:29:20.000Z"
101207,"Installation, Registration, Licensing and Health Check","Installation, Registration, Licensing and Health Check","Developed",1015965,"C1160450 - Sending and reading email (TC11)",1015964,"2017-08-17T19:29:21.000Z"
101207,"Installation, Registration, Licensing and Health Check","Installation, Registration, Licensing and Health Check","Developed",1015966,"C1160434 - Successful configuration wizard (TC2-02)",1015955,"2017-08-17T19:29:17.000Z"
101207,"Installation, Registration, Licensing and Health Check","Installation, Registration, Licensing and Health Check","Developed",1016073,,,"2017-08-22T15:48:29.000Z"
101207,"Installation, Registration, Licensing and Health Check","Installation, Registration, Licensing and Health Check","Developed",1016074,,1016073,"2017-08-22T15:48:29.000Z"
101207,"Installation, Registration, Licensing and Health Check","Installation, Registration, Licensing and Health Check","Developed",1016075,"C1177864 - Kerio settings (TC4)",1016074,"2017-08-22T15:48:29.000Z"
101207,"Installation, Registration, Licensing and Health Check","Installation, Registration, Licensing and Health Check","Developed",1016076,"C1177834 - Create folder (TC5)",1016075,"2017-08-22T15:48:30.000Z"
101207,"Installation, Registration, Licensing and Health Check","Installation, Registration, Licensing and Health Check","Developed",1016077,"C1177835 - Subscribe folder (TC6)",1016076,"2017-08-22T15:48:30.000Z"
101207,"Installation, Registration, Licensing and Health Check","Installation, Registration, Licensing and Health Check","Developed",1016078,"C1177840 - Send and Read email (TC7-01)",1016077,"2017-08-22T15:48:30.000Z"
101207,"Installation, Registration, Licensing and Health Check","Installation, Registration, Licensing and Health Check","Developed",1016079,"C1177840 - Send and Read email (TC7-02)",1016078,"2017-08-22T15:48:30.000Z"
101207,"Installation, Registration, Licensing and Health Check","Installation, Registration, Licensing and Health Check","Developed",1016088,,,"2017-08-22T16:18:35.000Z"
101217,"Kerio Outlook Connector: Settings, Folder, Send and Read Email","Kerio Outlook Connector: Settings, Create and Subscribe Folder, Send and Read Email","Deprecated",1016080,"Preconditions: Create Users, Emails, Folder and Share (TC0-01)",,"2018-10-15T13:47:35.000Z"
101217,"Kerio Outlook Connector: Settings, Folder, Send and Read Email","Kerio Outlook Connector: Settings, Create and Subscribe Folder, Send and Read Email","Deprecated",1016081,"Preconditions: Create Users, Emails, Folder and Share (TC0-02)",1016080,"2018-10-15T13:47:35.000Z"
101217,"Kerio Outlook Connector: Settings, Folder, Send and Read Email","Kerio Outlook Connector: Settings, Create and Subscribe Folder, Send and Read Email","Deprecated",1016082,"Preconditions: Create Users, Emails, Folder and Share (TC0-03)",1016081,"2018-10-15T13:47:35.000Z"
101217,"Kerio Outlook Connector: Settings, Folder, Send and Read Email","Kerio Outlook Connector: Settings, Create and Subscribe Folder, Send and Read Email","Deprecated",1016083,"Preconditions: Create Users, Emails, Folder and Share (TC0-04)",1016082,"2018-10-15T13:47:35.000Z"
101217,"Kerio Outlook Connector: Settings, Folder, Send and Read Email","Kerio Outlook Connector: Settings, Create and Subscribe Folder, Send and Read Email","Deprecated",1016084,"C1177864 - Kerio settings (TC1)",1016083,"2018-10-15T13:47:35.000Z"
101217,"Kerio Outlook Connector: Settings, Folder, Send and Read Email","Kerio Outlook Connector: Settings, Create and Subscribe Folder, Send and Read Email","Deprecated",1016085,"C1177834 - Create folder (TC2)",1016084,"2018-10-15T13:47:35.000Z"
101217,"Kerio Outlook Connector: Settings, Folder, Send and Read Email","Kerio Outlook Connector: Settings, Create and Subscribe Folder, Send and Read Email","Deprecated",1016086,"C1177835 - Subscribe folder (TC3)",1016085,"2018-10-15T13:47:35.000Z"
101217,"Kerio Outlook Connector: Settings, Folder, Send and Read Email","Kerio Outlook Connector: Settings, Create and Subscribe Folder, Send and Read Email","Deprecated",1016087,"C1177840 - Send and Read email (TC4)",1016086,"2018-10-15T13:47:35.000Z"
101218,"Kerio Outlook Connector: Offline, New Event, Send Invitation, Share and Subscribe Calendars","Kerio Outlook Connector: Offline, New Event, Send Invitation, Share and Subscribe Calendars","Deprecated",1016089,"Preconditions: Create Users, Profiles (TC0-01)",,"2018-10-15T13:48:02.000Z"
101218,"Kerio Outlook Connector: Offline, New Event, Send Invitation, Share and Subscribe Calendars","Kerio Outlook Connector: Offline, New Event, Send Invitation, Share and Subscribe Calendars","Deprecated",1016090,"Preconditions: Create Users, Profiles (TC0-02)",1016089,"2018-10-15T13:48:02.000Z"
101218,"Kerio Outlook Connector: Offline, New Event, Send Invitation, Share and Subscribe Calendars","Kerio Outlook Connector: Offline, New Event, Send Invitation, Share and Subscribe Calendars","Deprecated",1016091,"Preconditions: Create Users, Profiles (TC0-03)",1016090,"2018-10-15T13:48:02.000Z"
101218,"Kerio Outlook Connector: Offline, New Event, Send Invitation, Share and Subscribe Calendars","Kerio Outlook Connector: Offline, New Event, Send Invitation, Share and Subscribe Calendars","Deprecated",1016092,"C1177841 - Offline mode (TC1-01)",1016091,"2018-10-15T13:48:02.000Z"
101218,"Kerio Outlook Connector: Offline, New Event, Send Invitation, Share and Subscribe Calendars","Kerio Outlook Connector: Offline, New Event, Send Invitation, Share and Subscribe Calendars","Deprecated",1016101,"C1177841 - Offline mode (TC1-02)",1016092,"2018-10-15T13:48:02.000Z"
101218,"Kerio Outlook Connector: Offline, New Event, Send Invitation, Share and Subscribe Calendars","Kerio Outlook Connector: Offline, New Event, Send Invitation, Share and Subscribe Calendars","Deprecated",1016102,"C1177855 - Create a new event with reminder (TC2)",1016101,"2018-10-15T13:48:02.000Z"
101218,"Kerio Outlook Connector: Offline, New Event, Send Invitation, Share and Subscribe Calendars","Kerio Outlook Connector: Offline, New Event, Send Invitation, Share and Subscribe Calendars","Deprecated",1016103,"C1177856 - Send an invitation (TC3)",1016102,"2018-10-15T13:48:02.000Z"
101218,"Kerio Outlook Connector: Offline, New Event, Send Invitation, Share and Subscribe Calendars","Kerio Outlook Connector: Offline, New Event, Send Invitation, Share and Subscribe Calendars","Deprecated",1016106,"C1177857 - Share calendar (TC4)",1016103,"2018-10-15T13:48:02.000Z"
101218,"Kerio Outlook Connector: Offline, New Event, Send Invitation, Share and Subscribe Calendars","Kerio Outlook Connector: Offline, New Event, Send Invitation, Share and Subscribe Calendars","Deprecated",1016107,"C1177929 - Subscribe calendar (TC5-01)",1016106,"2018-10-15T13:48:02.000Z"
101218,"Kerio Outlook Connector: Offline, New Event, Send Invitation, Share and Subscribe Calendars","Kerio Outlook Connector: Offline, New Event, Send Invitation, Share and Subscribe Calendars","Deprecated",1016111,"C1177929 - Subscribe calendar (TC5-02)",1016107,"2018-10-15T13:48:02.000Z"
101219,"Kerio Outlook Connector: New Contact, Task, Note, Email Signature","Kerio Outlook Connector: New Contact, Task, Note, Email Signature","Deprecated",1016117,"Preconditions: Create User, Profile (TC0-01)",,"2018-10-15T13:48:36.000Z"
101219,"Kerio Outlook Connector: New Contact, Task, Note, Email Signature","Kerio Outlook Connector: New Contact, Task, Note, Email Signature","Deprecated",1016118,"Preconditions: Create User, Profile (TC0-02)",1016117,"2018-10-15T13:48:36.000Z"
101219,"Kerio Outlook Connector: New Contact, Task, Note, Email Signature","Kerio Outlook Connector: New Contact, Task, Note, Email Signature","Deprecated",1016119,"C1177858 - Create a new contact (TC1)",1016118,"2018-10-15T13:48:36.000Z"
101219,"Kerio Outlook Connector: New Contact, Task, Note, Email Signature","Kerio Outlook Connector: New Contact, Task, Note, Email Signature","Deprecated",1016120,"C1177859 - Create a new task with reminder (TC2)",1016119,"2018-10-15T13:48:36.000Z"
101219,"Kerio Outlook Connector: New Contact, Task, Note, Email Signature","Kerio Outlook Connector: New Contact, Task, Note, Email Signature","Deprecated",1016121,"C1177860 - Create a new note (TC3)",1016120,"2018-10-15T13:48:36.000Z"
101219,"Kerio Outlook Connector: New Contact, Task, Note, Email Signature","Kerio Outlook Connector: New Contact, Task, Note, Email Signature","Deprecated",1016148,"C1177861 - Email signature (TC4-01)",1016121,"2018-10-15T13:48:36.000Z"
101219,"Kerio Outlook Connector: New Contact, Task, Note, Email Signature","Kerio Outlook Connector: New Contact, Task, Note, Email Signature","Deprecated",1016149,"C1177861 - Email signature (TC4-02)",1016148,"2018-10-15T13:48:36.000Z"
101224,"Kerio Outlook Connector: Out of Office, Filters || Instant Messaging","Kerio Outlook Connector: Out of Office, Filters || Instant Messaging","Deprecated",1016160,"Preconditions: Create Users, Folder, Profiles (TC0-01)",,"2018-10-15T13:48:59.000Z"
101224,"Kerio Outlook Connector: Out of Office, Filters || Instant Messaging","Kerio Outlook Connector: Out of Office, Filters || Instant Messaging","Deprecated",1016161,"Preconditions: Create Users, Folder, Profiles (TC0-02)",1016160,"2018-10-15T13:48:59.000Z"
101224,"Kerio Outlook Connector: Out of Office, Filters || Instant Messaging","Kerio Outlook Connector: Out of Office, Filters || Instant Messaging","Deprecated",1016162,"Preconditions: Create Users, Folder, Profiles (TC0-03)",1016161,"2018-10-15T13:48:59.000Z"
101224,"Kerio Outlook Connector: Out of Office, Filters || Instant Messaging","Kerio Outlook Connector: Out of Office, Filters || Instant Messaging","Deprecated",1016163,"C1177862 - Out of Office (TC1-01)",1016162,"2018-10-15T13:48:59.000Z"
101224,"Kerio Outlook Connector: Out of Office, Filters || Instant Messaging","Kerio Outlook Connector: Out of Office, Filters || Instant Messaging","Deprecated",1016179,"C1177862 - Out of Office (TC1-02)",1016163,"2018-10-15T13:48:59.000Z"
101224,"Kerio Outlook Connector: Out of Office, Filters || Instant Messaging","Kerio Outlook Connector: Out of Office, Filters || Instant Messaging","Deprecated",1016180,"C1177863 - Filters - settings (TC2)",1016179,"2018-10-15T13:48:59.000Z"
101224,"Kerio Outlook Connector: Out of Office, Filters || Instant Messaging","Kerio Outlook Connector: Out of Office, Filters || Instant Messaging","Deprecated",1016181,"C1178007 - Filters - test (TC3)",1016180,"2018-10-15T13:48:59.000Z"
101224,"Kerio Outlook Connector: Out of Office, Filters || Instant Messaging","Kerio Outlook Connector: Out of Office, Filters || Instant Messaging","Deprecated",1016182,"C1177742 - Connect via external IM client (TC4)",1016181,"2018-10-15T13:48:59.000Z"
101224,"Kerio Outlook Connector: Out of Office, Filters || Instant Messaging","Kerio Outlook Connector: Out of Office, Filters || Instant Messaging","Deprecated",1016183,"C1177743 - Default Contact list (TC5)",1016182,"2018-10-15T13:48:59.000Z"
101224,"Kerio Outlook Connector: Out of Office, Filters || Instant Messaging","Kerio Outlook Connector: Out of Office, Filters || Instant Messaging","Deprecated",1016184,"C1177744 - Send a new message (TC6)",1016183,"2018-10-15T13:48:59.000Z"
101227,"Installation, Registration, Licensing: Upgrade to new version on Windows","Installation, Registration, Licensing: Upgrade to new version on Windows","Developed",1016185,"Preconditions: Install Old Kerio Connect Version, Configure (TC0-01)",,"2017-08-28T15:29:43.000Z"
101227,"Installation, Registration, Licensing: Upgrade to new version on Windows","Installation, Registration, Licensing: Upgrade to new version on Windows","Developed",1016186,"Preconditions: Install Old Kerio Connect Version, Configure (TC0-02)",1016185,"2017-08-28T15:29:43.000Z"
101227,"Installation, Registration, Licensing: Upgrade to new version on Windows","Installation, Registration, Licensing: Upgrade to new version on Windows","Developed",1016187,"Preconditions: Install Old Kerio Connect Version, Configure (TC0-03)",1016186,"2017-08-28T15:29:44.000Z"
101227,"Installation, Registration, Licensing: Upgrade to new version on Windows","Installation, Registration, Licensing: Upgrade to new version on Windows","Developed",1016188,"C1177452 - Upgrade to new version on Windows (TC1)",1016187,"2017-08-28T15:29:44.000Z"
101249,"Services, IP Address, Basic Operations, Password, Message Size Limit, Items Clean Out, Message Recovery","Services, IP Address, Basic Operations, Password, Message Size Limit, Items Clean Out, Message Recovery","Developed",1016466,"C1097520 - Services started in Kerio Connect Administration (TC01)",,"2017-09-28T18:45:22.000Z"
